status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,1001072,Cepco Wind Power Project in Rajasthan,"The purpose of the project activity is to utilize renewable wind energy for generation of electricity. The project activity replaces anthropogenic emissions of greenhouse gases (GHGs) into the atmosphere, by displacing the equivalent amount of electricity generation through the operation of existing fuel mix in the grid comprising mainly fossil fuel based power plants and future capacity expansions connected to the grid.","Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,cepco-wind-power-project-in-rajasthan,0,
200,1001328,Araku Valley Livelihood Project,"Various horticultural tree species and shrubs will be planted on 6,024 ha in this VCS ARR project activity in a 3-year project roll out period. Eight different species groups are distinguished based mainly on similar growth characteristics (similar biomass accumulation rates) and planting densities. All groups will be planted on the 6,024 ha. Coffee will be introduced after 3 years on 3,000 ha.","Andhra Pradesh, India",60020000,60020000,60020000,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,araku-valley-livelihood-project,0,
200,1001840,Ovejería Photovoltaic Power Plant,"Ovejería Photovoltaic Power Plant is a greenfield electricity generation project activity developed by Colbún S.A. which consists in the installation of a 10 MW solar photovoltaic power plant in Tiltil commune, Chacabuco province, Metropolitan Region of Santiago, Chile.","Santiago Metropolitan Region, Chile",0,0,0,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,ovejería-photovoltaic-power-plant,0,
200,1002352,Shizaiqian MSW landfill site LFG recovery to power project,"Shizaiqian MSW landfill site LFG recovery to power project (hereafter referred to as the project) is located at Shizaiqian MSW landfill site(hereafter referred to as the Shizaiqian landfill site)， in Quanzhou City, Fujian Province, P.R. China. The project is constructed and operated by Quanzhou BCCY New Energy CO.,Ltd. (hereafter referred to as the project owner)
Shizaiqian landfill site started collecting and handling waste in 2011.","Fujian, China",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,shizaiqian-msw-landfill-site-lfg-recovery-to-power,0,
200,1002608,SHINE - Distribution of LED lightbulbs in India-2,NA,"Maharashtra, India",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,shine-distribution-of-led-lightbulbs-in-india-2,0,
200,1002864,Xuancheng Composting Project Phase I,"The project introduced a set of organic fertilizers production lines with an annual output of 31,500 tons to treat the manure from the chicken farms and Biomass waste residue i.e. straw in Xuancheng City, Anhui Prvince. The purpose of the project activity is to avoid methane emissions through controlled aerobic treatment by composting of manure and biomass residue.","Anhui, China",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,xuancheng-composting-project-phase-i,0,
200,2002022256,"Repoblacion Forestal En La Finca ""La Jareta"", T.M. De Peñausende, Zamora.","The project ""Repopulation Forest In La Finca ""La Jareta"", T.M. De Peñausende, Zamora."" is located in PEÑAUSENDE, in the province of Zamora. With a total area of 8 hectares, it is expected to absorb 400 tons of CO2 in 50 years. Extra detealles: forest repopulation of 8,31 hats (Quercus ilex).","PEÑAUSENDE, Zamora, Spain",80000,80000,80000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.00454545454545454523,"repoblacion-forestal-en-la-finca-""la-jareta"",-t.m.",0,
200,100208,"Ewald Fortsetzung 4/5, Utilization of Coal-Mine-Methane",IN THIS PROJECT THE CMM THAT IS DIFFUSELY ESCAPING FROM THE ABANDONED COAL MINE SHALL BE UTILIZED FOR THE GENERATION OF ENERGY IN 6 COGENERATION UNITS OF THE TOTAL ELECTRIC CAPACITY 8.148 MW. THE POWER THAT IS PRODUCED SHALL BE FED INTO THE PUBLIC POWER GRID. BY THIS THE CONVENTIONALLY PRODUCED POWER SHALL BE ADDITIONALLY DISPLACED. THE HEAT PRODUCED SHALL NOT BE COLLECTED IN THIS CASE.,"North Rhine-Westphalia, Germany",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,ewald-fortsetzung-4-5-utilization-of-coal-mine-met,0,
200,100464,"6.0 MW Biomass based cogeneration power plant of Rama Paper Mills Limited, ","Rama Paper Mills Limited (RPML) are into paper manufacturing and at present the company has three units involved in manufacturing of papers, like packaging, printing and writing grades and News print. The project proponent RPML has installed a 6 MW biomass based captive power plant. Since this project activity utilises a renewable energy source (biomass), it positively contributes towards the reduction in GHG emissions into the atmosphere.","Uttar Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,6-0-mw-biomass-based-cogeneration-power-plant-of-r,0,
200,100976,Xinjiang Huaneng Toksun Baiyanghe Phase II Wind Power project,"This project ver comes from one of pre-CDM project.The CDM registration number is 6803.The project  locates in Toksun County,Turpan Prefecture, Xinjiang Uygur Autonomous Region,China.The total installed capacity of the project is 49.5MW, consisting of 66 sets of 750 Kw turbine and generator, with a predicted electricity supply to the grid of 101,477 MWh per annum.","Xinjiang, China",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,xinjiang-huaneng-toksun-baiyanghe-phase-ii-wind-po,0,
200,3001712,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-021,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-021,0,
200,3002480,Gs1247 Vpa 4 Dokolo District Borehole Project,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-4-dokolo-district-borehole-project,0,
200,3002736,Soma District Heating Project- Zone 1,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,soma-district-heating-project-zone-1,0,
200,3005040,Gs1247 Vpa 67 Zoba Debub Community Boreholes,NA,Eritrea,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-67-zoba-debub-community-boreholes,0,
200,3006832,50 Mw Solar Power Project By Mytrah Energy India Private Limited,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,50-mw-solar-power-project-by-mytrah-energy-india-private-limited,0,
200,30010736,Gs1247 Vpa 257 Northern Ethiopia Community Protected Springs,NA,Ethiopia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-257-northern-ethiopia-community-protected-springs,0,
200,10097,Yanling Shendu Hydropower Project,"The Yanling Shendu Hydropower Project is a 6.4MW run-of-river hydropower station on the middle reaches of the river Hemo, a branch of the Mi river. The purpose of the project activity is to generate renewable energy using clean hydropower technology and sell the generated electricity into the nearest grid.","Hunan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,yanling-shendu-hydropower-project,0,
200,1001073,Vaayu India Wind Power Project in Andhra Pradesh,"Vaayu (India) Power Corporation Private Limited (VIPCPL) is developing 50.4 MW wind farm in the state of Andhra Pradesh in India. The project activity involves supply, erection,commissioning and operation of 63 machines of rated capacity 800 KW each. The machines are Enercon E-53 make.The project will generate 98.367 GWh of electricity per year which shall be supplied to the state electricity utility thereby contributing to reducing the energy demand supply gap in the state of Andhra Pradesh.","Andhra Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,vaayu-india-wind-power-project-in-andhra-pradesh,0,
200,1001329,Maísa REDD+ Project,"The Project REDD+ Maísa is a result of the partnership between Biofilica Environmental Investments, Sipasa-Seringa and Maísa-Moju Agroindustrial aiming to promote forest conservation and emissions reductions from unplanned deforestation by attributing value to “standing forest” by integrating its multiple use in a sustainable fashion: the sustainable forest management with low impact logging techniques, small scale agriculture, collecting non-wood forest products and trade of environmental servi","Pará, Brazil",287520000,287520000,287520000,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,maísa-redd-project,0,
200,1001841,Santa Teresa Hydropower Plant,"The project is a run-of-river hydropower plant known as Santa Teresa Hydropower Plant, which use the turbinated flow hydro-biological resources of the existing Machu Picchu Hydropower Plant, so there was no need to build a reservoir. The purpose of the project is to generate electricity without emissions of greenhouse gases (GHGs) (zero emission), which will be supplied to the Peruvian National Inter-connected Grid (SEIN).","Cusco, Peru",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,santa-teresa-hydropower-plant,0,
200,1002097,Tepekisla Dam & Hydropower Plant Project,"Tepekisla HEPP, which is comprised of the construction of a green field 69.627 MWe hydroelectric power plant located in the Kelkit river which one is the longest tributary of the Yesilirmak river basin, in Turkey’s Middle Black Sea Region.","Hunan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,tepekisla-dam-hydropower-plant-project,0,
200,1002353,Qingdao Xiaojianxi Phase II MSW landfill site LFG recovery to power project,"Qingdao Xiaojianxi Phase II MSW landfill site LFG recovery to power project is located in Hongdao Economic zone, Qingdao City, Shandong Province, P.R. China. The project is invested, constructed and operated by Qingdao Baichang Environmental Technology Co. Ltd. The objective is to collect the landfill gas (LFG) from Qingdao Xiaojianxi MSW landfill site and utilize it to generate electricity.","Shandong, China",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,qingdao-xiaojianxi-phase-ii-msw-landfill-site-lfg-,0,
200,2002023025,Proyecto De Repoblación Forestal Para Sumidero De Carbono En Candeleda (Ávila),"The project ""Project of Forest Repopulation for Carbon Sumitter In Candeleda (Ávila)"" is located in Candeleda, in the province of Ávila. With a total area of 1.25 hectares, it is expected to absorb 1142.0 tons of CO2 in 40 years. It is a mixed plantation in 2 contiguous rods where, in one of them, a mixture of species in different proportions of fronds and conifers, and a second track with a single species, Cedrus atlantica.","Candeleda, Ávila, Spain",12500,12500,12500,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,40,0.08305454545454543647,proyecto-de-repoblación-forestal-para-sumidero-de-carbono-en-candeleda-(ávila),0,
200,100209,"Gneisenau 4, Utilisation of Coal-Mine-Methane",The project is installed at the abandoned coal mine “Gneisenau” in Dortmund. The coal mine started production in 1886 and has been shut down in 1985. The shafts have been filled and a degasification pipe has been installed at Shaft 4. In this project CMM is captured from this existing degassing pipe at Shaft 4 and utilised in three cogeneration units for power production. The power is fed into the German power grid.,"North Rhine-Westphalia, Germany",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,gneisenau-4-utilisation-of-coal-mine-methane,0,
200,100465,BHL Thanabhawan Project,"The project activity is being undertaken by Bajaj Hindusthan Ltd at its 9,000 tonnes of cane per day (tcd) Thanabhawan sugar factory. The project activity involves installing of a new power plant next to an existing power plant, at the sugar factory in Uttar Pradesh, India. The power plant will use biomass, bagasse, a renewable biomass material that is produced from the milling of cane to generate electricity for supply to the grid.","Uttar Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,bhl-thanabhawan-project,0,
200,100977,RMDLT Portel - Para REDD Project,"REDD Project to stop deforestation within private parcels amounting to  151,105 Ha at the edge of the deforestation frontier in Brazil. The project will generate multiple climates, social, and biodiversity benefits  This project achieved validation and verification to the CCB Standards Second Edition, Climate, and Biodiversity Gold Levels. The project completed verification to the CCB Standards on December 19, 2019.","Pará, Brazil",1511050000,1511050000,1511050000,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,rmdlt-portel-para-redd-project,0,
200,300401,Guangzhou Zhujiang Beer Methane Recovery Project (300068),NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,guangzhou-zhujiang-beer-methane-recovery-project-300068-,0,
200,300913,"Efficient Wood Fuel Stove-Cooking-Sets, Lesotho",NA,Lesotho,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,efficient-wood-fuel-stove-cooking-sets-lesotho,0,
200,3001713,Gs1239 Sichuan Rural Poor-Household Biogas Development Programme Poa- Cpa Nb. Schhbg-2012-022,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1239-sichuan-rural-poor-household-biogas-development-programme-poa-cpa-nb-schhbg-2012-022,0,
200,3002481,Gs1247 Vpa 5 Alebtong District Borehole Project,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-5-alebtong-district-borehole-project,0,
200,3004273,Sse1 Solar Pv 1 – 10 Power Plant Project,NA,Thailand,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,sse1-solar-pv-1-10-power-plant-project,0,
200,3005041,Gs1247 Vpa 68 Zoba Debub Community Boreholes,NA,Eritrea,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-68-zoba-debub-community-boreholes,0,
200,3007345,"Vpa 175 Ecozoom Improved Stove Programme, Uganda",NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-175-ecozoom-improved-stove-programme-uganda,0,
200,30011505,Gs11450 - Microenergy Credits – Microfinance For Clean Energy Product Lines – India - Cpa 06 - Gs11505,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs11450-microenergy-credits-microfinance-for-clean-energy-product-lines-india-cpa-06-gs11505,0,
200,10098,Pamir I Hydropower Generation,Consists of the installation of two additional hydro turbines of 7 MW each at the run-of-river Pamir I hydropower station near Khorog in the Gorno-Badakhshan Autonomous Oblast (GBAO) in eastern Tajikistan.,"Gorno-Badakhshan Autonomous Region, Tajikistan",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,pamir-i-hydropower-generation,0,
